,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1274,1,12,0,1,1,1,2,2,0,0,4,1,0,3,1,1,0,0,1,5,2,1,2,1,4,5,1,1,1,0,3,1,3,0
1275,1,12,0,1,1,1,2,2,1,0,4,1,0,3,1,1,0,0,1,5,2,1,2,1,4,5,1,1,1,0,3,1,3,0
1276,1,12,0,1,1,1,2,3,1,0,4,1,0,3,1,1,0,0,1,5,2,1,2,1,4,5,1,1,1,0,3,1,3,0
1277,1,12,0,1,1,0,2,3,1,0,4,1,0,3,1,1,0,0,1,5,2,1,2,1,4,5,1,1,1,0,3,1,3,0
1278,1,12,0,1,1,0,2,3,1,0,4,1,0,2,1,1,0,0,1,5,2,1,2,1,4,5,1,1,1,0,3,1,3,0
1279,1,12,0,1,1,0,2,3,1,0,4,1,0,3,1,1,0,0,1,5,2,1,2,1,4,5,1,1,1,0,3,1,3,0
1280,1,12,0,1,1,0,2,3,1,1,4,1,0,3,1,1,0,0,1,5,2,1,2,1,4,5,1,1,1,0,3,1,3,0
1281,1,12,0,1,1,0,2,3,1,1,4,1,0,3,1,1,0,0,1,5,2,1,2,1,4,5,1,1,1,0,3,2,3,0
1282,1,12,0,1,1,0,2,3,1,1,4,1,0,3,1,1,0,0,1,5,2,1,2,1,4,4,1,1,1,0,3,2,3,0
1283,1,12,0,1,1,0,2,3,1,1,4,1,0,3,1,1,0,0,1,5,2,1,2,1,4,4,1,1,1,0,3,1,3,0
1284,1,12,0,1,1,0,2,3,1,1,4,1,0,2,1,1,0,0,1,5,2,1,2,1,4,4,1,1,1,0,3,1,3,0
1285,1,12,0,1,1,0,2,3,1,1,4,1,0,2,1,1,0,0,1,5,2,1,2,1,3,4,1,1,1,0,3,1,3,0
1286,1,12,0,1,1,0,2,3,1,1,4,1,0,2,1,1,0,0,1,5,2,1,2,0,3,4,1,1,1,0,3,1,3,0
1287,1,12,0,1,1,0,2,3,1,1,4,1,0,2,1,1,0,0,1,6,2,1,2,0,3,4,1,1,1,0,3,1,3,0
1288,1,11,0,1,1,0,2,3,1,1,4,1,0,2,1,1,0,0,1,6,2,1,2,0,3,4,1,1,1,0,3,1,3,0
1289,1,11,0,1,1,0,2,3,1,1,4,2,0,2,1,1,0,0,1,6,2,1,2,0,3,4,1,1,1,0,3,1,3,0
1290,1,11,0,1,1,0,2,3,1,1,4,2,0,2,1,1,0,0,1,5,2,1,2,0,3,4,1,1,1,0,3,1,3,0
1291,1,11,0,1,1,0,2,2,1,1,4,2,0,2,1,1,0,0,1,5,2,1,2,0,3,4,1,1,1,0,3,1,3,0
1292,1,11,0,1,1,0,2,2,1,1,4,2,0,2,1,1,1,0,1,5,2,1,2,0,3,4,1,1,1,0,3,1,3,0
1293,1,11,0,1,1,0,2,2,1,1,4,2,0,2,1,1,1,0,1,5,2,1,2,0,3,4,1,1,1,0,3,1,4,0
1294,1,11,0,1,1,0,2,2,1,1,4,2,0,2,1,1,1,0,1,5,2,1,2,0,2,4,1,1,1,0,3,1,4,0
1295,1,11,0,1,1,0,2,2,1,1,4,2,0,2,2,1,1,0,1,5,2,1,2,0,2,4,1,1,1,0,3,1,4,0
1296,1,11,0,1,1,0,2,2,1,1,3,2,0,2,2,1,1,0,1,5,2,1,2,0,2,4,1,1,1,0,3,1,4,0
1297,1,11,0,1,1,0,2,2,1,1,3,2,0,2,2,1,1,0,1,5,2,1,3,0,2,4,1,1,1,0,3,1,4,0
1298,1,11,0,1,1,0,2,2,1,1,3,2,0,2,2,1,1,0,1,5,2,1,3,0,2,4,1,1,1,0,3,2,4,0
1299,1,11,0,1,1,0,2,2,1,1,3,2,0,2,2,1,1,0,1,5,2,1,3,0,1,4,1,1,1,0,3,2,4,0
1300,1,11,0,1,1,0,2,2,2,1,3,2,0,2,2,1,1,0,1,5,2,1,3,0,1,4,1,1,1,0,3,2,4,0
1301,1,11,0,1,1,0,2,2,2,1,3,2,0,2,2,1,1,0,1,5,2,1,3,0,1,4,1,1,1,0,3,1,4,0
1302,1,11,0,1,1,0,2,2,2,1,3,2,0,2,2,1,1,0,1,5,1,1,3,0,1,4,1,1,1,0,3,1,4,0
1303,1,11,0,1,1,0,2,2,2,1,3,2,0,1,2,1,1,0,1,5,1,1,3,0,1,4,1,1,1,0,3,1,4,0
1304,1,11,0,1,2,0,2,2,2,1,3,2,0,1,2,1,1,0,1,5,1,1,3,0,1,4,1,1,1,0,3,1,4,0
1305,1,11,0,1,2,0,2,2,2,1,3,2,0,1,2,1,1,0,1,5,1,1,3,0,1,4,2,1,1,0,3,1,4,0
1306,1,11,0,1,2,1,2,2,2,1,3,2,0,1,2,1,1,0,1,5,1,1,3,0,1,4,2,1,1,0,3,1,4,0
1307,1,11,0,1,2,1,2,2,2,1,3,2,0,1,2,1,1,0,1,5,1,1,3,0,1,3,2,1,1,0,3,1,4,0
1308,1,11,0,1,2,1,2,2,2,1,3,2,0,1,2,1,1,0,1,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1309,1,11,0,1,1,1,2,2,2,1,3,2,0,1,2,1,1,0,1,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1310,1,11,0,1,1,1,2,2,1,1,3,2,0,1,2,1,1,0,1,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1311,1,11,0,1,1,1,2,2,0,1,3,2,0,1,2,1,1,0,1,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1312,1,11,0,1,1,1,2,2,0,1,3,2,0,1,2,1,1,0,2,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1313,1,11,1,1,1,1,2,2,0,1,3,2,0,1,2,1,1,0,2,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1314,1,11,1,1,1,1,2,2,0,1,3,2,1,1,2,1,1,0,2,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1315,1,11,1,1,1,1,2,2,0,1,3,1,1,1,2,1,1,0,2,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1316,1,10,1,1,1,1,2,2,0,1,3,1,1,1,2,1,1,0,2,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1317,1,9,1,1,1,1,2,2,0,1,3,1,1,1,2,1,1,0,2,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1318,1,8,1,1,1,1,2,2,0,1,3,1,1,1,2,1,1,0,2,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1319,1,7,1,1,1,1,2,2,0,1,3,1,1,1,2,1,1,0,2,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1320,1,7,1,1,1,1,2,2,1,1,3,1,1,1,2,1,1,0,2,5,1,1,4,0,1,3,2,1,1,0,3,1,4,0
1321,1,7,1,1,1,1,2,2,1,1,3,1,1,1,2,1,1,0,2,5,2,1,4,0,1,3,2,1,1,0,3,1,4,0
1322,1,7,1,1,1,1,2,2,1,1,3,1,1,1,2,1,1,0,2,5,2,1,4,0,1,3,2,1,1,0,3,1,3,0
1323,1,7,1,1,1,1,2,2,1,1,3,1,1,1,2,1,1,0,2,5,2,1,4,0,1,3,2,1,1,1,3,1,3,0
1324,1,7,1,1,1,1,2,2,1,1,3,1,1,1,2,1,1,0,2,5,2,1,4,1,1,3,2,1,1,1,3,1,3,0
1325,1,7,1,1,1,1,2,2,1,1,3,0,1,1,2,1,1,0,2,5,2,1,4,1,1,3,2,1,1,1,3,1,3,0
1326,1,7,1,1,1,1,2,2,1,1,3,0,1,1,2,1,1,0,2,5,2,1,4,1,1,3,2,1,2,1,3,1,3,0
1327,1,7,1,1,1,1,2,2,1,1,3,0,1,1,2,1,1,0,2,5,2,1,4,1,1,3,1,1,2,1,3,1,3,0
1328,1,7,1,1,2,1,2,2,1,1,3,0,1,1,2,1,1,0,2,5,2,1,4,1,1,3,1,1,2,1,3,1,3,0
1329,1,7,1,1,2,1,2,2,1,1,3,0,1,1,2,1,1,0,2,5,2,1,4,1,1,4,1,1,2,1,3,1,3,0
1330,1,7,1,1,2,1,2,2,1,1,3,0,1,1,2,1,1,0,2,5,2,1,4,1,1,4,1,1,1,1,3,1,3,0
1331,1,7,1,1,2,1,2,2,1,1,3,0,1,1,2,1,1,0,2,5,2,1,5,1,1,4,1,1,1,1,3,1,3,0
1332,1,7,1,1,2,1,2,2,1,1,3,0,1,1,2,1,1,0,2,5,1,1,5,1,1,4,1,1,1,1,3,1,3,0
1333,1,7,1,1,2,1,2,2,1,1,4,0,1,1,2,1,1,0,2,5,1,1,5,1,1,4,1,1,1,1,3,1,3,0
1334,1,7,1,1,2,1,2,2,1,1,4,0,1,1,2,1,1,0,2,5,1,1,5,1,1,4,1,1,1,1,3,2,3,0
1335,1,7,1,1,2,1,2,2,1,1,4,0,1,1,2,1,1,0,2,5,2,1,5,1,1,4,1,1,1,1,3,2,3,0
1336,1,7,1,1,2,1,2,2,1,1,4,1,1,1,2,1,1,0,2,5,2,1,5,1,1,4,1,1,1,1,3,2,3,0
1337,1,7,1,1,2,1,2,2,1,1,5,1,1,1,2,1,1,0,2,5,2,1,5,1,1,4,1,1,1,1,3,2,3,0
1338,1,7,1,1,2,1,2,2,1,1,5,1,1,1,2,1,1,0,2,5,2,1,5,1,1,4,0,1,1,1,3,2,3,0
1339,1,7,1,1,2,1,2,2,1,1,5,1,1,1,2,1,1,0,2,4,2,1,5,1,1,4,0,1,1,1,3,2,3,0
1340,1,7,1,1,2,1,2,2,1,1,5,1,1,1,2,1,2,0,2,4,2,1,5,1,1,4,0,1,1,1,3,2,3,0
1341,1,7,1,1,2,1,2,2,1,1,5,1,1,1,2,1,2,0,2,4,2,1,4,1,1,4,0,1,1,1,3,2,3,0
1342,1,7,1,1,2,1,2,2,1,1,5,1,1,1,2,1,2,0,1,4,2,1,4,1,1,4,0,1,1,1,3,2,3,0
1343,1,7,1,1,2,1,2,2,0,1,5,1,1,1,2,1,2,0,1,4,2,1,4,1,1,4,0,1,1,1,3,2,3,0
1344,1,7,1,1,2,1,2,2,0,1,5,0,1,1,2,1,2,0,1,4,2,1,4,1,1,4,0,1,1,1,3,2,3,0
1345,1,7,1,1,1,1,2,2,0,1,5,0,1,1,2,1,2,0,1,4,2,1,4,1,1,4,0,1,1,1,3,2,3,0
1346,1,7,1,1,1,1,2,2,0,1,5,0,1,1,2,1,2,0,2,4,2,1,4,1,1,4,0,1,1,1,3,2,3,0
1347,1,7,1,1,1,1,2,2,0,1,5,0,1,1,2,1,2,0,2,4,2,1,3,1,1,4,0,1,1,1,3,2,3,0
1348,1,7,1,1,1,1,2,2,0,1,5,0,1,1,2,1,2,0,2,4,2,1,3,1,1,4,0,1,1,1,3,3,3,0
1349,1,7,1,1,2,1,2,2,0,1,5,0,1,1,2,1,2,0,2,4,2,1,3,1,1,4,0,1,1,1,3,3,3,0
1350,1,7,1,1,2,1,2,2,0,1,5,0,1,1,2,1,2,0,2,4,2,2,3,1,1,4,0,1,1,1,3,3,3,0
1351,1,7,1,1,2,1,2,2,0,1,5,0,1,1,2,0,2,0,2,4,2,2,3,1,1,4,0,1,1,1,3,3,3,0
1352,1,7,1,1,2,1,2,2,0,1,5,0,1,1,1,0,2,0,2,4,2,2,3,1,1,4,0,1,1,1,3,3,3,0
1353,1,7,1,1,2,1,1,2,0,1,5,0,1,1,1,0,2,0,2,4,2,2,3,1,1,4,0,1,1,1,3,3,3,0
1354,1,6,1,1,2,1,1,2,0,1,5,0,1,1,1,0,2,0,2,4,2,2,3,1,1,4,0,1,1,1,3,3,3,0
1355,1,6,1,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,2,2,3,1,1,4,0,1,1,1,3,3,3,0
1356,1,6,1,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,2,2,3,1,1,4,0,1,1,1,2,3,3,0
1357,1,6,1,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,2,1,3,1,1,4,0,1,1,1,2,3,3,0
1358,1,6,2,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,2,1,3,1,1,4,0,1,1,1,2,3,3,0
1359,1,6,2,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,1,3,1,1,4,0,1,1,1,2,3,3,0
1360,1,6,2,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,3,1,1,4,0,1,1,1,2,3,3,0
1361,1,6,2,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,3,1,1,4,0,1,1,1,1,3,3,0
1362,1,5,2,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,3,1,1,4,0,1,1,1,1,3,3,0
1363,1,5,3,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,3,1,1,4,0,1,1,1,1,3,3,0
1364,1,5,4,1,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,3,1,1,4,0,1,1,1,1,3,3,0
1365,1,5,4,2,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,3,1,1,4,0,1,1,1,1,3,3,0
1366,1,5,4,2,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,2,1,1,4,0,1,1,1,1,3,3,0
1367,1,5,4,2,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,2,1,1,4,0,1,1,2,1,3,3,0
1368,1,5,4,2,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,2,1,1,3,0,1,1,2,1,3,3,0
1369,1,5,4,2,2,1,1,2,0,1,6,0,1,1,1,0,2,0,2,4,1,2,2,1,1,3,0,1,1,2,2,3,3,0
1370,1,5,4,2,2,1,1,2,0,1,6,0,1,1,0,0,2,0,2,4,1,2,2,1,1,3,0,1,1,2,2,3,3,0
1371,1,5,3,2,2,1,1,2,0,1,6,0,1,1,0,0,2,0,2,4,1,2,2,1,1,3,0,1,1,2,2,3,3,0
1372,1,5,3,2,2,1,1,2,0,1,7,0,1,1,0,0,2,0,2,4,1,2,2,1,1,3,0,1,1,2,2,3,3,0
1373,1,5,3,2,2,1,1,2,0,1,7,0,1,1,0,0,2,0,2,4,1,2,2,1,0,3,0,1,1,2,2,3,3,0
1374,1,4,3,2,2,1,1,2,0,1,7,0,1,1,0,0,2,0,2,4,1,2,2,1,0,3,0,1,1,2,2,3,3,0
1375,1,4,3,2,2,1,1,2,0,1,7,0,1,1,0,0,2,0,2,4,1,2,2,2,0,3,0,1,1,2,2,3,3,0
1376,1,4,3,2,2,1,1,2,0,1,7,0,1,1,0,0,2,0,2,4,0,2,2,2,0,3,0,1,1,2,2,3,3,0
1377,1,4,3,2,2,1,1,2,0,1,7,1,1,1,0,0,2,0,2,4,0,2,2,2,0,3,0,1,1,2,2,3,3,0
1378,1,4,3,2,2,1,1,2,0,1,7,1,1,1,0,0,2,0,2,4,0,2,2,2,0,3,0,1,1,2,2,2,3,0
1379,1,4,3,2,2,1,1,2,0,1,7,1,1,1,0,0,2,0,2,4,0,1,2,2,0,3,0,1,1,2,2,2,3,0
1380,1,4,3,2,2,1,1,2,0,1,7,1,1,1,0,0,1,0,2,4,0,1,2,2,0,3,0,1,1,2,2,2,3,0
1381,1,4,3,2,2,1,1,2,0,1,7,1,1,1,0,0,1,0,2,4,0,1,2,2,0,3,0,1,1,2,2,2,4,0
1382,1,4,3,2,1,1,1,2,0,1,7,1,1,1,0,0,1,0,2,4,0,1,2,2,0,3,0,1,1,2,2,2,4,0
1383,1,4,3,2,1,1,1,2,0,1,7,1,1,1,0,0,1,0,1,4,0,1,2,2,0,3,0,1,1,2,2,2,4,0
1384,1,4,3,2,1,1,1,2,0,1,7,1,1,1,0,0,1,0,1,5,0,1,2,2,0,3,0,1,1,2,2,2,4,0
1385,1,4,3,2,1,1,1,2,0,1,7,1,2,1,0,0,1,0,1,5,0,1,2,2,0,3,0,1,1,2,2,2,4,0
1386,1,4,3,2,1,1,1,2,0,1,7,0,2,1,0,0,1,0,1,5,0,1,2,2,0,3,0,1,1,2,2,2,4,0
1387,1,3,3,2,1,1,1,2,0,1,7,0,2,1,0,0,1,0,1,5,0,1,2,2,0,3,0,1,1,2,2,2,4,0
1388,1,3,3,2,1,1,1,2,0,1,7,0,2,1,0,0,1,0,1,5,0,1,2,2,0,3,0,1,1,2,2,2,4,1
1389,1,3,3,2,1,1,1,2,0,1,7,0,2,1,0,0,1,0,1,5,0,1,2,2,0,3,0,1,1,2,3,2,4,1
1390,1,3,3,2,1,1,1,2,0,1,7,0,2,1,0,0,1,0,1,5,0,1,2,2,0,3,0,1,0,2,3,2,4,1
1391,1,3,3,2,1,1,1,2,0,1,7,0,2,1,0,1,1,0,1,5,0,1,2,2,0,3,0,1,0,2,3,2,4,1
1392,1,3,3,2,1,1,1,2,0,1,7,0,2,1,0,1,1,0,1,5,0,1,2,2,0,3,0,1,0,2,3,3,4,1
1393,1,3,2,2,1,1,1,2,0,1,7,0,2,1,0,1,1,0,1,5,0,1,2,2,0,3,0,1,0,2,3,3,4,1
1394,1,3,2,2,1,1,1,2,0,1,7,0,2,1,0,1,1,0,1,5,0,1,2,2,0,3,0,1,0,2,3,2,4,1
1395,1,3,1,2,1,1,1,2,0,1,7,0,2,1,0,1,1,0,1,5,0,1,2,2,0,3,0,1,0,2,3,2,4,1
1396,1,3,1,2,1,1,1,2,0,1,6,0,2,1,0,1,1,0,1,5,0,1,2,2,0,3,0,1,0,2,3,2,4,1
1397,1,3,1,2,1,0,1,2,0,1,6,0,2,1,0,1,1,0,1,5,0,1,2,2,0,3,0,1,0,2,3,2,4,1
1398,1,3,1,2,1,0,1,2,0,1,5,0,2,1,0,1,1,0,1,5,0,1,2,2,0,3,0,1,0,2,3,2,4,1
1399,1,3,1,2,1,0,1,2,0,1,5,0,2,1,0,1,1,0,2,5,0,1,2,2,0,3,0,1,0,2,3,2,4,1
1400,1,3,1,2,1,0,1,2,0,1,5,0,2,1,0,1,1,0,2,5,0,2,2,2,0,3,0,1,0,2,3,2,4,1
1401,1,3,1,2,1,0,1,2,0,1,5,0,2,1,0,1,1,0,2,5,0,2,2,2,0,3,0,1,0,2,3,3,4,1
1402,1,3,1,2,1,0,1,1,0,1,5,0,2,1,0,1,1,0,2,5,0,2,2,2,0,3,0,1,0,2,3,3,4,1
1403,1,3,1,2,1,0,1,1,0,1,5,0,2,1,0,1,1,0,2,4,0,2,2,2,0,3,0,1,0,2,3,3,4,1
1404,1,3,1,2,1,0,1,1,0,1,5,0,2,1,0,1,1,0,2,4,0,1,2,2,0,3,0,1,0,2,3,3,4,1
1405,0,3,1,2,1,0,1,1,0,1,5,0,2,1,0,1,1,0,2,4,0,1,2,2,0,3,0,1,0,2,3,3,4,1
1406,0,3,1,2,1,0,1,1,0,1,5,0,2,1,0,1,1,0,2,4,0,1,2,2,0,3,0,1,0,3,3,3,4,1
1407,0,3,1,2,0,0,1,1,0,1,5,0,2,1,0,1,1,0,2,4,0,1,2,2,0,3,0,1,0,3,3,3,4,1
1408,0,3,1,2,0,0,1,1,0,1,5,0,2,1,0,1,1,0,2,4,0,1,2,2,1,3,0,1,0,3,3,3,4,1
1409,0,3,1,2,0,0,1,1,0,1,6,0,2,1,0,1,1,0,2,4,0,1,2,2,1,3,0,1,0,3,3,3,4,1
1410,0,3,1,2,0,0,1,1,0,1,6,0,2,1,0,1,1,0,2,4,0,1,2,2,1,2,0,1,0,3,3,3,4,1
1411,0,3,1,2,0,0,1,1,0,1,6,0,3,1,0,1,1,0,2,4,0,1,2,2,1,2,0,1,0,3,3,3,4,1
1412,0,3,1,2,0,0,1,1,0,1,6,0,3,0,0,1,1,0,2,4,0,1,2,2,1,2,0,1,0,3,3,3,4,1
1413,0,3,1,2,0,0,1,1,0,1,6,0,3,0,0,1,1,0,2,4,0,1,2,3,1,2,0,1,0,3,3,3,4,1
1414,0,3,1,2,0,0,1,1,0,1,6,0,3,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,0,3,3,3,4,1
1415,0,3,1,2,0,0,1,1,0,1,5,0,3,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,0,3,3,3,4,1
1416,0,3,1,2,0,0,1,1,0,1,5,0,4,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,0,3,3,3,4,1
1417,0,3,1,2,0,0,1,1,0,1,5,0,4,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,0,3,3,3,5,1
1418,0,3,1,2,0,0,1,1,0,1,5,0,4,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,1,3,3,3,5,1
1419,0,3,1,2,0,0,1,0,0,1,5,0,4,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,1,3,3,3,5,1
1420,0,3,1,2,0,0,1,0,0,1,5,0,4,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,1,3,3,2,5,1
1421,0,3,1,2,0,0,1,0,0,1,5,0,4,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,2,3,3,2,5,1
1422,0,3,1,2,0,0,1,0,0,1,5,0,4,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,2,3,3,2,5,2
1423,0,3,1,1,0,0,1,0,0,1,5,0,4,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,2,3,3,2,5,2
1424,0,3,1,1,0,0,1,0,0,1,5,0,3,0,0,1,1,0,2,4,0,1,2,3,2,2,0,1,2,3,3,2,5,2
1425,0,3,1,1,0,0,1,0,0,1,5,0,3,0,0,1,1,0,2,3,0,1,2,3,2,2,0,1,2,3,3,2,5,2
1426,0,3,1,1,0,0,1,0,0,1,5,0,3,0,0,1,1,0,2,3,0,1,2,3,2,2,0,1,2,3,3,3,5,2
1427,0,3,1,1,0,0,1,0,0,1,5,0,3,0,0,1,1,0,2,3,0,2,2,3,2,2,0,1,2,3,3,3,5,2
1428,0,3,1,1,0,0,1,0,0,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,2,0,1,2,3,3,3,5,2
1429,0,3,1,1,0,0,1,0,0,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,3,0,1,2,3,3,3,5,2
1430,0,3,1,1,0,0,2,0,0,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,3,0,1,2,3,3,3,5,2
1431,0,3,1,1,0,0,2,1,0,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,3,0,1,2,3,3,3,5,2
1432,0,3,1,1,0,0,2,1,0,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,3,0,1,2,2,3,3,5,2
1433,0,3,1,1,0,0,2,1,0,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,3,0,1,2,2,2,3,5,2
1434,0,3,1,2,0,0,2,1,0,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,3,0,1,2,2,2,3,5,2
1435,0,3,1,2,0,0,2,0,0,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,3,0,1,2,2,2,3,5,2
1436,0,3,1,2,0,0,2,0,1,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,3,0,1,2,2,2,3,5,2
1437,0,3,1,2,0,0,2,0,1,1,5,0,4,0,0,1,1,0,2,3,0,2,2,3,2,3,0,1,2,2,2,3,4,2
1438,0,3,1,2,0,0,2,0,1,1,5,0,4,0,0,1,1,0,2,3,0,2,1,3,2,3,0,1,2,2,2,3,4,2
1439,0,3,1,2,0,0,2,0,1,1,4,0,4,0,0,1,1,0,2,3,0,2,1,3,2,3,0,1,2,2,2,3,4,2
1440,0,3,1,2,0,0,2,0,1,1,5,0,4,0,0,1,1,0,2,3,0,2,1,3,2,3,0,1,2,2,2,3,4,2
1441,0,3,1,2,0,0,2,0,1,1,5,0,4,0,0,1,1,0,2,3,0,2,1,4,2,3,0,1,2,2,2,3,4,2
1442,0,3,1,2,0,0,2,0,2,1,5,0,4,0,0,1,1,0,2,3,0,2,1,4,2,3,0,1,2,2,2,3,4,2
1443,0,3,1,2,0,0,2,0,2,1,5,0,4,0,0,1,1,0,1,3,0,2,1,4,2,3,0,1,2,2,2,3,4,2
1444,0,3,2,2,0,0,2,0,2,1,5,0,4,0,0,1,1,0,1,3,0,2,1,4,2,3,0,1,2,2,2,3,4,2
1445,0,3,2,2,0,0,2,0,2,1,5,0,4,0,0,1,1,0,1,3,0,2,1,4,2,3,0,1,2,2,3,3,4,2
1446,0,3,2,2,0,0,2,0,2,1,4,0,4,0,0,1,1,0,1,3,0,2,1,4,2,3,0,1,2,2,3,3,4,2
1447,0,3,2,2,0,0,2,0,2,1,4,0,4,0,0,1,1,0,1,3,0,3,1,4,2,3,0,1,2,2,3,3,4,2
1448,0,3,2,2,0,0,2,0,2,1,4,0,4,0,0,1,1,0,1,3,0,3,1,4,2,3,0,1,2,2,3,4,4,2
1449,0,3,2,2,0,0,2,0,2,1,4,0,4,0,0,1,1,0,1,4,0,3,1,4,2,3,0,1,2,2,3,4,4,2
1450,0,3,2,2,0,0,2,0,2,1,4,0,4,0,0,1,1,0,1,4,0,3,1,5,2,3,0,1,2,2,3,4,4,2
1451,0,3,2,2,0,0,2,0,2,1,4,0,4,0,0,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,3,4,4,2
1452,0,3,2,2,0,0,2,0,2,1,4,0,4,0,0,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,3,4,5,2
1453,0,3,2,2,0,0,2,0,2,1,4,0,4,1,0,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,3,4,5,2
1454,0,3,2,2,0,0,2,0,2,1,4,0,4,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,3,4,5,2
1455,0,3,2,2,0,0,2,0,2,1,4,0,3,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,3,4,5,2
1456,0,3,2,2,0,0,2,0,3,1,4,0,3,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,3,4,5,2
1457,0,3,2,3,0,0,2,0,3,1,4,0,3,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,3,4,5,2
1458,0,3,2,3,0,0,2,0,3,1,4,0,2,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,3,4,5,2
1459,0,3,2,3,0,0,2,0,3,1,4,0,2,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,3,4,5,1
1460,0,3,2,3,0,0,2,0,3,1,4,0,2,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,2,4,5,1
1461,0,3,2,3,0,0,2,0,3,1,3,0,2,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,2,4,5,1
1462,0,3,2,3,0,0,2,0,3,1,3,0,2,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,2,2,3,5,1
1463,0,3,2,3,0,0,2,0,3,1,3,0,2,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,3,2,3,5,1
1464,0,3,2,3,0,0,2,0,3,1,3,0,2,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,3,2,4,5,1
1465,0,3,2,3,0,0,2,0,3,1,3,0,1,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,3,2,4,5,1
1466,0,3,2,3,0,0,2,0,3,1,3,0,1,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,3,2,3,5,1
1467,0,3,2,3,0,0,3,0,3,1,3,0,1,1,1,1,1,0,1,4,0,4,1,5,2,3,0,1,2,3,2,3,5,1
1468,0,3,2,3,0,0,3,0,3,1,3,0,1,1,1,1,1,0,1,4,0,4,1,4,2,3,0,1,2,3,2,3,5,1
1469,0,3,2,3,0,0,3,0,3,1,3,0,1,1,1,1,1,0,1,4,0,4,1,4,2,3,0,1,2,3,3,3,5,1
